name,IVIS component 1,IVIS component 2,IVIS component 3,IVIS component 4,Class
IMG_20191114_205435.jpg_O_0_1.png,-3.8657522,5.3578243,-4.405991,2.0522056,G-Transverse
IMG_20191114_205435.jpg_O_1_0.png,-2.4767897,1.5323284,-4.2019687,0.15328962,Healthy-pavement
IMG_20191114_205435.jpg_O_1_0.png_flip.png,2.0121663,4.896054,-1.8882293,1.4427935,Healthy-pavement
IMG_20191114_205435.jpg_O_2_0.png,0.37485135,7.970105,-6.7066784,3.640641,G-Longitudinal
IMG_20191114_205435.jpg_O_2_0.png_flip.png,1.5745448,6.5459733,-7.0423064,3.9175725,G-Longitudinal
IMG_20191114_205435.jpg_O_2_1.png,-1.9967078,5.9672956,-6.679884,-1.080669,G-Longitudinal
IMG_20191114_205435.jpg_O_3_0.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191114_205435.jpg_O_3_0.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191114_205438.jpg_O_0_1.png,-2.7205517,5.2593613,-4.2032604,3.070442,G-Transverse
IMG_20191114_205438.jpg_O_2_0.png_flip.png,1.5491447,6.721103,-7.760701,2.861366,G-Longitudinal
IMG_20191114_205438.jpg_O_2_1.png,-1.6281108,6.342356,-6.6598372,-0.32140943,G-Longitudinal
IMG_20191114_205452.jpg_O_0_1.png,-0.44861764,9.877981,-1.464911,6.9984865,G-Transverse
IMG_20191114_205452.jpg_O_2_0.png_flip.png,0.906123,6.1555014,-0.7629766,2.650064,Healthy-pavement
IMG_20191114_205452.jpg_O_2_1.png,4.579074,8.506163,-2.1610374,3.3531432,G-Transverse
IMG_20191114_205452.jpg_O_2_1.png_flip.png,-0.2795075,9.9825945,-1.431276,6.0113025,G-Transverse
IMG_20191114_205452.jpg_O_4_1.png,-5.2786274,8.125944,-0.24681814,2.6950603,G-Transverse
IMG_20191114_205452.jpg_O_4_1.png_flip.png,2.7915308,5.43763,-5.025898,-3.208505,G-Transverse
IMG_20191114_211427.jpg_O_2_1.png,2.616306,7.318457,-6.049525,4.051387,G-Longitudinal
IMG_20191114_211439.jpg_O_4_1.png,-3.372965,10.025438,-0.61758465,4.1843047,G-Transverse
IMG_20191114_211445.jpg_O_4_2.png_flip.png,-5.2379694,7.674298,-2.0588388,1.6906989,G-Transverse
IMG_20191114_213021.jpg_O_0_2.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191114_213021.jpg_O_0_2.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191114_213021.jpg_O_0_3.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191114_213021.jpg_O_0_3.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191114_213027.jpg_O_2_1.png_flip.png,1.0388447,6.5919766,1.4556606,0.6952644,G-Longitudinal
IMG_20191114_213027.jpg_O_3_0.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191114_213027.jpg_O_3_0.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191114_213027.jpg_O_3_1.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191114_213027.jpg_O_3_1.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191114_213027.jpg_O_3_2.png,-0.40666172,3.709258,-1.0181268,0.901302,Healthy-pavement
IMG_20191114_213027.jpg_O_3_2.png_flip.png,-1.5011629,0.84847075,-1.1150067,-1.6322826,Healthy-pavement
IMG_20191114_213027.jpg_O_3_3.png,-1.6207277,4.494373,-3.035781,2.617842,Healthy-pavement
IMG_20191114_213027.jpg_O_3_3.png_flip.png,0.09376205,3.9637785,-4.0345826,2.2064993,Healthy-pavement
IMG_20191114_213139.jpg_O_2_1.png,1.2869844,6.3721013,-1.24137,3.7888846,G-Longitudinal
IMG_20191114_213139.jpg_O_2_1.png_flip.png,-2.577013,0.7944101,-5.0767455,-3.5207121,G-Longitudinal
IMG_20191114_213139.jpg_O_2_2.png,3.1295073,6.719798,-2.6883173,3.2525547,G-Longitudinal
IMG_20191114_213139.jpg_O_2_2.png_flip.png,-3.2230084,2.233718,-5.82182,2.406459,G-Longitudinal
IMG_20191114_213232.jpg_O_3_2.png_flip.png,3.6487563,5.0521693,-2.0505068,-3.4170773,G-Transverse
IMG_20191114_213242.jpg_O_1_4.png,-2.4541457,-0.6898457,-5.6892056,0.325564,G-Longitudinal
IMG_20191114_213242.jpg_O_1_4.png_flip.png,3.38342,4.2456484,-3.6026225,1.9429973,G-Longitudinal
IMG_20191114_213242.jpg_O_2_2.png_flip.png,-1.9761387,2.6884432,0.81119305,-2.4925141,G-Longitudinal
IMG_20191114_213242.jpg_O_3_2.png,-0.72441345,3.091459,2.5653987,-1.3141977,G-Longitudinal
IMG_20191114_213612.jpg_O_1_1.png,-2.4770992,3.0618057,-6.9718494,3.2683692,G-Longitudinal
IMG_20191114_213612.jpg_O_1_2.png,-3.7765942,2.3713744,-5.339688,0.45770043,G-Longitudinal
IMG_20191114_213612.jpg_O_2_1.png_flip.png,-1.4270148,2.7333667,-6.835941,-1.9354081,G-Transverse
IMG_20191114_213612.jpg_O_3_1.png,-3.5745618,5.204514,-4.0005946,2.4094214,G-Transverse
IMG_20191114_213656.jpg_O_0_2.png,-5.437437,5.951969,-0.3987108,1.656171,G-Transverse
IMG_20191114_213656.jpg_O_0_2.png_flip.png,1.7415994,3.909988,-7.233333,-2.4238646,G-Transverse
IMG_20191114_213656.jpg_O_1_2.png_flip.png,3.0184846,4.3675933,-4.3694015,-2.882961,G-Transverse
IMG_20191115_090105.jpg_O_2_1.png,-1.9657553,3.110443,4.0244665,-0.4329032,G-Longitudinal
IMG_20191115_090105.jpg_O_2_2.png,-3.131359,5.3005834,-6.9790435,3.4820964,G-Longitudinal
IMG_20191115_090105.jpg_O_2_2.png_flip.png,3.4227493,6.740268,-4.3500204,3.2506025,G-Longitudinal
IMG_20191115_090105.jpg_O_2_3.png_flip.png,-1.4744129,2.2523322,-8.315891,4.169608,G-Longitudinal
IMG_20191115_090111.jpg_O_1_3.png,-4.678179,10.126325,0.7111864,6.217065,G-Transverse
IMG_20191115_090111.jpg_O_1_3.png_flip.png,3.0124395,4.529939,-0.86303145,-4.6059146,G-Transverse
IMG_20191115_090111.jpg_O_2_2.png,2.8103955,5.839867,-1.7010404,2.559381,G-Longitudinal
IMG_20191115_090111.jpg_O_2_2.png_flip.png,-3.1624274,0.6292896,-4.717027,-3.1516032,G-Longitudinal
IMG_20191115_090111.jpg_O_3_3.png,-4.9549294,10.83766,-0.09120477,3.6660373,G-Transverse
IMG_20191115_090111.jpg_O_4_3.png_flip.png,2.9963562,4.6158557,-1.8500751,-3.6034715,G-Transverse
IMG_20191115_090117.jpg_O_0_2.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191115_090117.jpg_O_0_2.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191115_090117.jpg_O_1_0.png,-0.55740136,5.448198,-3.6151257,3.12114,Healthy-pavement
IMG_20191115_090117.jpg_O_1_0.png_flip.png,-0.64466935,-0.08790459,-3.9203486,0.88732004,Healthy-pavement
IMG_20191115_090117.jpg_O_1_1.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191115_090117.jpg_O_1_1.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191115_090117.jpg_O_1_3.png,-0.8887912,6.499003,-1.5834495,2.011446,Healthy-pavement
IMG_20191115_090117.jpg_O_2_0.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191115_090117.jpg_O_2_0.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191115_090117.jpg_O_2_2.png_flip.png,-3.1257493,1.9307411,-3.5338886,-4.384286,G-Longitudinal
IMG_20191115_090117.jpg_O_2_3.png_flip.png,0.9441022,8.393843,-7.010508,0.22916347,G-Longitudinal
IMG_20191115_090117.jpg_O_3_0.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191115_090117.jpg_O_3_0.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191115_090117.jpg_O_3_1.png,-0.20937368,4.712277,-5.0451975,4.18054,Healthy-pavement
IMG_20191115_090117.jpg_O_3_1.png_flip.png,2.0712304,5.2378144,-4.223335,1.3495347,Healthy-pavement
IMG_20191115_090117.jpg_O_3_3.png,-1.8708766,6.4347196,-1.2768005,-2.7161276,G-Longitudinal
IMG_20191115_090121.jpg_O_3_1.png,-1.04181,2.2640493,3.5534437,0.022938082,G-Longitudinal
IMG_20191115_090132.jpg_O_2_2.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191115_090132.jpg_O_2_2.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191115_090132.jpg_O_2_3.png,-2.083999,9.497337,-1.1185731,4.067853,G-Longitudinal
IMG_20191115_090132.jpg_O_2_3.png_flip.png,-0.11960241,2.1746304,-7.5804963,-3.0948372,G-Longitudinal
IMG_20191115_090132.jpg_O_2_4.png_flip.png,-1.6150222,3.5809696,-8.326565,0.75028884,G-Longitudinal
IMG_20191115_090132.jpg_O_3_1.png,-0.14045262,5.346568,-6.3023205,7.005643,G-Longitudinal
IMG_20191115_090132.jpg_O_3_2.png_flip.png,1.5350112,7.1999917,-6.376621,3.5900512,G-Longitudinal
IMG_20191115_090132.jpg_O_3_3.png,-2.3669994,4.1229243,-2.8066537,-3.7734284,G-Longitudinal
IMG_20191119_084143.jpg_O_0_4.png,2.6910706,2.5837102,-6.4373193,-1.9728031,G-Transverse
IMG_20191119_084143.jpg_O_0_4.png_flip.png,-3.7280903,2.2062016,1.890357,1.134269,G-Transverse
IMG_20191119_084154.jpg_O_0_2.png,-1.7702497,1.4499712,-7.6690044,3.9980853,G-Longitudinal
IMG_20191119_084154.jpg_O_3_3.png,1.1869005,7.5018477,-6.5688,3.836917,G-Longitudinal
IMG_20191119_084154.jpg_O_3_3.png_flip.png,0.81304383,7.066193,-7.5798583,4.0727654,G-Longitudinal
IMG_20191119_084208.jpg_O_0_1.png_flip.png,-0.83802533,2.8637688,1.105851,-2.2125957,G-Longitudinal
IMG_20191119_084221.jpg_O_0_2.png,-3.38267,11.489538,-1.2751222,1.8510679,G-Transverse
IMG_20191119_084221.jpg_O_0_2.png_flip.png,3.2396495,8.013651,-2.1384077,-0.2789473,G-Transverse
IMG_20191119_084221.jpg_O_1_2.png,-5.0541763,5.281882,0.6803965,1.7634562,G-Transverse
IMG_20191119_084221.jpg_O_1_2.png_flip.png,2.5728312,5.3949757,-6.3308,-2.5133572,G-Transverse
IMG_20191119_084221.jpg_O_2_1.png_flip.png,-3.3238673,3.0410333,-0.90579146,-4.5375834,G-Longitudinal
IMG_20191119_084221.jpg_O_2_3.png_flip.png,-0.6486069,5.004935,-7.0028906,6.1618576,G-Longitudinal
IMG_20191119_084221.jpg_O_3_3.png,4.2318254,4.705915,-1.9040314,-1.8113754,G-Transverse
IMG_20191119_084228.jpg_O_0_1.png,-1.0473874,10.59251,-1.9795082,5.2254944,G-Transverse
IMG_20191119_084239.jpg_O_2_1.png,-4.933131,7.562844,-1.2969841,2.7083647,G-Transverse
IMG_20191119_084239.jpg_O_2_1.png_flip.png,0.95611256,4.111206,-7.2666554,-2.984295,G-Transverse
IMG_20191119_084304.jpg_O_2_1.png_flip.png,0.82960504,7.7224603,-7.0509415,4.28942,G-Longitudinal
IMG_20191119_084304.jpg_O_3_2.png,-1.8164487,10.437275,-1.7876116,5.44989,G-Transverse
IMG_20191119_090842.jpg_O_1_1.png,-5.143218,4.2806706,1.7025739,2.3742113,G-Transverse
IMG_20191119_090842.jpg_O_1_1.png_flip.png,3.1369734,3.0991442,-5.192405,-2.6297984,G-Transverse
IMG_20191119_090842.jpg_O_2_1.png_flip.png,2.0106804,3.5355682,-7.7286367,-1.7943258,G-Transverse
IMG_20191119_090842.jpg_O_3_1.png,-5.67114,4.0485168,0.85872,3.9858298,G-Transverse
IMG_20191119_090842.jpg_O_3_1.png_flip.png,2.41848,3.3993773,-7.509017,-1.817281,G-Transverse
IMG_20191119_090842.jpg_O_4_1.png,-5.1347313,3.7466722,-0.45874986,3.2523763,G-Transverse
IMG_20191119_090842.jpg_O_4_1.png_flip.png,2.302778,4.351181,-7.880393,-1.3429234,G-Transverse
IMG_20191119_090845.jpg_O_2_2.png,0.3601926,2.368067,-8.21192,-2.2383127,G-Transverse
IMG_20191119_090845.jpg_O_2_2.png_flip.png,-4.529832,5.164986,-3.654951,0.8976183,G-Transverse
IMG_20191119_090851.jpg_O_3_2.png,2.4304025,11.941207,-1.6610788,5.326236,G-Transverse
IMG_20191119_090858.jpg_O_2_2.png,-5.162668,4.783191,-0.21605425,3.7670765,G-Transverse
IMG_20191119_090858.jpg_O_2_2.png_flip.png,1.6188073,2.9549901,-7.699394,-2.381809,G-Transverse
IMG_20191119_090903.jpg_O_0_2.png_flip.png,3.1287453,3.7492254,-5.001505,-3.3222985,G-Transverse
IMG_20191119_090903.jpg_O_1_2.png_flip.png,2.0595899,3.366073,-7.720416,-1.9399455,G-Transverse
IMG_20191119_090911.jpg_O_3_3.png,1.5422217,3.2462947,-7.4737067,-2.5500305,G-Transverse
IMG_20191119_090911.jpg_O_4_0.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_090911.jpg_O_4_0.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_090911.jpg_O_4_1.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_090911.jpg_O_4_1.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_090911.jpg_O_4_2.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_090911.jpg_O_4_2.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_090911.jpg_O_4_3.png,3.1794608,3.9494238,-1.5022748,-3.4459615,G-Transverse
IMG_20191119_090911.jpg_O_4_3.png_flip.png,-4.6967134,9.917406,-0.26933414,3.5016792,G-Transverse
IMG_20191119_090919.jpg_O_1_2.png_flip.png,1.5163347,9.819876,-2.105059,6.219882,G-Transverse
IMG_20191119_090919.jpg_O_3_0.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_090919.jpg_O_3_0.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_090919.jpg_O_3_2.png,0.43033868,11.340436,-0.84070307,5.9321604,G-Transverse
IMG_20191119_090919.jpg_O_3_2.png_flip.png,3.6573813,10.058493,-1.4972101,3.1024764,G-Transverse
IMG_20191119_091420.jpg_O_3_3.png,-3.6678193,3.659683,-1.0890363,-3.3378005,G-Longitudinal
IMG_20191119_091521.jpg_O_1_1.png_flip.png,4.3783126,4.739636,-1.1070943,-1.0980829,G-Transverse
IMG_20191119_091539.jpg_O_1_1.png,-2.3801854,11.170573,-1.0983478,7.0261345,G-Transverse
IMG_20191119_091539.jpg_O_1_1.png_flip.png,4.656672,6.2682934,-1.800591,1.0071014,G-Transverse
IMG_20191119_091552.jpg_O_1_2.png,1.5332409,3.2322009,-8.118352,-0.9456505,G-Transverse
IMG_20191119_091552.jpg_O_2_2.png,0.09677454,1.6354356,-8.037368,-2.2466679,G-Transverse
IMG_20191119_091552.jpg_O_2_2.png_flip.png,-4.2775807,5.363871,-3.7302074,1.6098804,G-Transverse
IMG_20191119_091552.jpg_O_3_2.png,2.8989198,3.5717165,-6.368925,-1.7629734,G-Transverse
IMG_20191119_091552.jpg_O_3_2.png_flip.png,-5.591344,4.31296,0.6988841,2.4947028,G-Transverse
IMG_20191119_091552.jpg_O_4_2.png,1.2782326,2.3420107,-8.440256,-1.1894249,G-Transverse
IMG_20191119_091558.jpg_O_1_1.png_flip.png,1.658136,2.755836,-8.405033,-0.9333016,G-Transverse
IMG_20191119_091558.jpg_O_2_1.png,-4.3499713,3.2011178,-2.1977568,2.6717327,G-Transverse
IMG_20191119_091558.jpg_O_2_1.png_flip.png,1.764166,2.895142,-8.337215,-0.69667804,G-Transverse
IMG_20191119_091558.jpg_O_3_1.png,-3.9149077,5.3307858,-3.86011,1.6595179,G-Transverse
IMG_20191119_091558.jpg_O_3_1.png_flip.png,0.6808757,1.7433975,-8.287543,-0.7699049,G-Transverse
IMG_20191119_091608.jpg_O_2_2.png_flip.png,-4.999761,4.4061155,-0.7606413,3.2896874,G-Transverse
IMG_20191119_091628.jpg_O_1_2.png,3.2719285,4.3467937,-1.31227,-3.6738746,G-Transverse
IMG_20191119_091628.jpg_O_1_2.png_flip.png,-3.9846106,10.185495,-0.07406059,4.7909136,G-Transverse
IMG_20191119_092253.jpg_O_2_1.png_flip.png,0.009798267,1.3317037,-8.179392,-2.150926,G-Transverse
IMG_20191119_092253.jpg_O_3_1.png,-4.7322283,5.638773,-2.700807,1.3225154,G-Transverse
IMG_20191119_092253.jpg_O_3_1.png_flip.png,0.3635062,1.4526852,-7.8354387,-2.7869053,G-Transverse
IMG_20191119_092253.jpg_O_3_2.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_092253.jpg_O_3_2.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_092303.jpg_O_1_1.png,3.7306135,5.4257927,-4.9538865,-1.2363518,G-Transverse
IMG_20191119_092303.jpg_O_2_1.png,3.390733,4.609859,-1.7625006,-4.010433,G-Transverse
IMG_20191119_092303.jpg_O_2_1.png_flip.png,-4.3542137,9.604661,0.7519691,6.9039326,G-Transverse
IMG_20191119_092303.jpg_O_4_1.png,4.9432826,7.2461424,-1.7882802,2.3912218,G-Transverse
IMG_20191119_092303.jpg_O_4_1.png_flip.png,-1.025898,12.133079,-1.3009228,6.5631695,G-Transverse
IMG_20191119_092309.jpg_O_0_1.png_flip.png,2.8487034,3.4541054,-2.3027194,-3.9691372,G-Transverse
IMG_20191119_092309.jpg_O_0_2.png,1.5631131,2.9035158,-7.6401625,-1.8172908,G-Transverse
IMG_20191119_092309.jpg_O_0_2.png_flip.png,-4.606523,4.0307555,-2.8320544,1.9135866,G-Transverse
IMG_20191119_092433.jpg_O_4_2.png,4.784238,7.6251497,-1.7380915,0.6620802,G-Transverse
IMG_20191119_092433.jpg_O_4_2.png_flip.png,-2.4703093,11.7311735,-0.008851556,6.61108,G-Transverse
IMG_20191119_092433.jpg_O_4_3.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_092433.jpg_O_4_3.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_092433.jpg_O_4_4.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_092433.jpg_O_4_4.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_092437.jpg_O_0_0.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_092437.jpg_O_0_0.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_092437.jpg_O_0_1.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_092437.jpg_O_0_1.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_092437.jpg_O_1_2.png,4.5210085,6.329472,-1.3558991,-0.2816278,G-Transverse
IMG_20191119_092437.jpg_O_1_2.png_flip.png,-3.139609,11.779795,-1.1017824,5.3187585,G-Transverse
IMG_20191119_092437.jpg_O_1_3.png,-0.15652543,5.004923,-5.02262,5.266832,Healthy-pavement
IMG_20191119_092437.jpg_O_1_3.png_flip.png,2.462794,4.9633317,-4.7378182,3.8564978,Healthy-pavement
IMG_20191119_092437.jpg_O_1_4.png,1.331306,5.036061,-4.106135,0.06890394,Healthy-pavement
IMG_20191119_092437.jpg_O_1_4.png_flip.png,-3.0173895,2.8935492,-3.53864,0.027441889,Healthy-pavement
IMG_20191119_092437.jpg_O_2_0.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_092437.jpg_O_2_0.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_092437.jpg_O_2_1.png,-3.1120436,4.614455,-0.9688933,1.2008355,Healthy-pavement
IMG_20191119_092437.jpg_O_2_2.png,4.404683,5.250011,-1.2811071,-2.2635193,G-Transverse
IMG_20191119_092437.jpg_O_2_2.png_flip.png,-4.4129505,10.514239,-0.13730128,6.305764,G-Transverse
IMG_20191119_092437.jpg_O_2_3.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_092437.jpg_O_2_3.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_092437.jpg_O_3_0.png,-0.3360265,5.93735,0.032691695,0.7417169,Healthy-pavement
IMG_20191119_092437.jpg_O_3_0.png_flip.png,-2.4925425,2.4110546,0.14304666,-1.5520164,Healthy-pavement
IMG_20191119_092440.jpg_O_2_2.png_flip.png,-5.142331,10.041906,-0.27059928,3.647778,G-Transverse
IMG_20191119_092440.jpg_O_4_2.png,-0.29955208,3.4759326,-0.51990145,-4.002203,G-Transverse
IMG_20191119_092520.jpg_O_2_2.png,4.384933,5.0245934,-0.8851044,1.2158638,G-Transverse
IMG_20191119_092524.jpg_O_0_0.png_flip.png,-2.2756457,-0.04742315,-6.191253,0.91860104,G-Longitudinal
IMG_20191119_092524.jpg_O_4_2.png,-1.2723488,3.3743627,1.0122012,-3.1761124,G-Transverse
IMG_20191119_092524.jpg_O_4_3.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_092524.jpg_O_4_4.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_092524.jpg_O_4_4.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_134755.jpg_O_2_1.png_flip.png,1.7860192,3.1254714,-6.9869466,-2.7974086,G-Transverse
IMG_20191119_134808.jpg_O_0_1.png,-4.5135827,3.5196104,-3.2061262,1.8133836,G-Transverse
IMG_20191119_134808.jpg_O_0_1.png_flip.png,1.3534322,3.698553,-7.761874,-1.9616863,G-Transverse
IMG_20191119_134808.jpg_O_4_2.png,0.9313265,2.9509661,-7.095223,-1.7674563,G-Transverse
IMG_20191119_134808.jpg_O_4_4.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_134808.jpg_O_4_4.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_134813.jpg_O_0_3.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_134813.jpg_O_0_3.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_134813.jpg_O_0_4.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_134813.jpg_O_0_4.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_134813.jpg_O_1_3.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_134813.jpg_O_1_3.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_134813.jpg_O_1_4.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_134813.jpg_O_1_4.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_134813.jpg_O_2_1.png_flip.png,3.9667132,8.022825,-2.5010476,1.7972634,G-Transverse
IMG_20191119_134813.jpg_O_2_2.png,1.6112449,3.653376,-4.444397,3.629436,Healthy-pavement
IMG_20191119_134813.jpg_O_2_2.png_flip.png,0.08886496,4.6728196,-3.7697437,4.812737,Healthy-pavement
IMG_20191119_134813.jpg_O_2_4.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_134813.jpg_O_2_4.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_134813.jpg_O_3_1.png,-2.168615,10.399316,-2.3708951,5.570644,G-Transverse
IMG_20191119_134813.jpg_O_3_2.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_134813.jpg_O_3_2.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_134819.jpg_O_1_1.png,0.077187814,2.4109142,-3.5699353,1.8831718,Healthy-pavement
IMG_20191119_134819.jpg_O_1_1.png_flip.png,0.544301,2.222257,-3.0196865,1.5743237,Healthy-pavement
IMG_20191119_134819.jpg_O_1_2.png,0.30466026,5.1252017,-3.44476,3.2151523,Healthy-pavement
IMG_20191119_134819.jpg_O_1_2.png_flip.png,0.29372966,3.516708,-4.616562,3.5282085,Healthy-pavement
IMG_20191119_134819.jpg_O_1_3.png_flip.png,-0.98564315,10.76893,-1.4733998,6.1953654,G-Transverse
IMG_20191119_134819.jpg_O_2_1.png_flip.png,-2.7451818,0.19070028,-4.3320312,-2.463354,G-Longitudinal
IMG_20191119_134824.jpg_O_1_3.png,0.4322396,4.3131995,-3.4820533,2.1716485,Healthy-pavement
IMG_20191119_134824.jpg_O_1_3.png_flip.png,-0.51980186,0.9698792,-3.2023833,-0.2737093,Healthy-pavement
IMG_20191119_134824.jpg_O_1_4.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_134824.jpg_O_1_4.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
